756072681990,"160 km NW of Attu Station, Alaska",reviewed,0,572,earthquake,6.1, Alaska,171.382,53.804,9.1,1993-12-16 20:11:21.990000+00:00
757603453840,"Auckland Islands, New Zealand region",reviewed,0,572,earthquake,6.1, New Zealand region,164.222,-49.265,15.5,1994-01-03 13:24:13.840000+00:00
758249516380,"25 km SW of Myitkyina, Myanmar",reviewed,0,572,earthquake,6.1, Myanmar,97.203,25.231,9.9,1994-01-11 00:51:56.380000+00:00
758996808060,"238 km ENE of Levuka, Fiji",reviewed,0,572,earthquake,6.1, Fiji,-178.495,-17.584,533.3,1994-01-19 16:26:48.060000+00:00
760140863340,"221 km WSW of Lata, Solomon Islands",reviewed,0,572,earthquake,6.1, Solomon Islands,163.863,-11.315,37.7,1994-02-01 22:14:23.340000+00:00
761436188950,"84 km SSW of Isangel, Vanuatu",reviewed,0,572,earthquake,6.1, Vanuatu,168.925,-20.23,10.8,1994-02-16 22:03:08.950000+00:00
761990524720,"88 km WSW of Z?bol, Iran",reviewed,0,572,earthquake,6.1, Iran,60.596,30.853,6,1994-02-23 08:02:04.720000+00:00
762103535820,"139 km NNW of Neiafu, Tonga",reviewed,0,572,earthquake,6.1, Tonga,-174.287,-17.421,124.2,1994-02-24 15:25:35.820000+00:00
762229871090,"91 km W of Z?bol, Iran",reviewed,0,572,earthquake,6.1, Iran,60.549,30.897,9.4,1994-02-26 02:31:11.090000+00:00
762493740830,"22 km SW of Akbar?b?d, Iran",reviewed,0,572,earthquake,6.1, Iran,52.617,29.096,12.9,1994-03-01 03:49:00.830000+00:00
762493740830,"22 km SW of Akbar?b?d, Iran",reviewed,0,572,earthquake,6.1, Iran,52.617,29.096,12.9,1994-03-01 03:49:00.830000+00:00
766021555760,"198 km SE of Hirara, Japan",reviewed,0,572,earthquake,6.1, Japan,126.852,23.71,10.2,1994-04-10 23:45:55.760000+00:00
767793635760,Central Afghanistan,reviewed,0,572,earthquake,6.1,Central Afghanistan,67.163,36.901,18.5,1994-05-01 12:00:35.760000+00:00
767898840880,"298 km W of Pariaman, Indonesia",reviewed,0,572,earthquake,6.1, Indonesia,97.487,-1.116,15.1,1994-05-02 17:14:00.880000+00:00
768690873760,"144 km SSW of Padang, Indonesia",reviewed,0,572,earthquake,6.1, Indonesia,99.669,-2.056,28,1994-05-11 21:14:33.760000+00:00
769675576120,"15 km NNE of Pánormos, Greece",reviewed,0,572,earthquake,6.1, Greece,24.727,35.559,76,1994-05-23 06:46:16.120000+00:00
770780702160,"228 km S of Kencong, Indonesia",reviewed,0,572,earthquake,6.1, Indonesia,113.398,-10.349,25.9,1994-06-05 01:45:02.160000+00:00
771124517880,"92 km E of Sina, Peru",reviewed,0,572,earthquake,6.1, Peru,-68.439,-14.365,650,1994-06-09 01:15:17.880000+00:00
771676130600,"201 km SSW of Gambiran Satu, Indonesia",reviewed,0,572,earthquake,6.1, Indonesia,113.749,-10.168,28.8,1994-06-15 10:28:50.600000+00:00
772690209320,southeast of Easter Island,reviewed,0,572,earthquake,6.1,southeast of Easter Island,-98.189,-36.236,10,1994-06-27 04:10:09.320000+00:00
776380111660,"115 km E of W?ngjing, India",reviewed,0,572,earthquake,6.1, India,95.2,24.721,121.7,1994-08-08 21:08:31.660000+00:00
779372623250,"4 km S of Carter Springs, Nevada",reviewed,0,572,earthquake,6.1, Nevada,-119.652,38.819,14,1994-09-12 12:23:43.250000+00:00
779430481020,"110 km NNE of Naze, Japan",reviewed,0,572,earthquake,6.1, Japan,129.91,29.287,34.3,1994-09-13 04:28:01.020000+00:00
779450492090,"17 km ENE of Murindó, Colombia",reviewed,0,572,earthquake,6.1, Colombia,-76.678,7.054,13.6,1994-09-13 10:01:32.090000+00:00
780307178920,"204 km SE of Lorengau, Papua New Guinea",reviewed,0,572,earthquake,6.1, Papua New Guinea,148.537,-3.379,33,1994-09-23 07:59:38.920000+00:00
